ID,name,normalized_name,price,approximation,weight_unit,weight,quantity_left,category,query_string_ID,market_ID,created_at,updated_at
400198,Tesco Cestoviny so syrovou omáčkou. kúskami kuracieho mäsa a pečeným špenátom 400 g,tesco cestoviny so syrovou omackou. kuskami kuracieho masa a pecenym spenatom 400 g,3.69,0,GRAMS,400.0,14,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-05-02 19:00:32,2024-05-02 19:00:54
400199,Tesco Tagliatelle nesušené vaječné cestoviny 300 g,tesco tagliatelle nesusene vajecne cestoviny 300 g,1.35,0,GRAMS,300.0,18,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-05-02 19:00:32,2024-05-02 19:00:54
400200,Tesco Tagliattelle 4 vaječné 500 g,tesco tagliattelle 4 vajecne 500 g,1.89,0,GRAMS,500.0,16,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-05-02 19:00:32,2024-05-02 19:00:54
400201,Tesco Tarhoňa 4 vaječná 500 g,tesco tarhona 4 vajecna 500 g,1.89,0,GRAMS,500.0,17,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-05-02 19:00:32,2024-05-02 19:00:54
400202,Tesco Tarhoňa 8 vaječná 250 g,tesco tarhona 8 vajecna 250 g,1.09,0,GRAMS,250.0,33,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-05-02 19:00:32,2024-05-02 19:00:54
400203,Hearty Food Co. Nesušené vaječné cestoviny plnené syrom Ricotta a špenátom 500 g,hearty food co. nesusene vajecne cestoviny plnene syrom ricotta a spenatom 500 g,3.69,0,GRAMS,500.0,51,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-05-02 19:00:32,2024-05-02 19:00:54
400204,Tesco Tricolore Fusilli bezvaječné semolinové sušené cestoviny 500 g,tesco tricolore fusilli bezvajecne semolinove susene cestoviny 500 g,1.79,0,GRAMS,500.0,12,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-05-02 19:00:32,2024-05-02 19:00:54
400205,Tesco Vlnky 2 vaječné 500 g,tesco vlnky 2 vajecne 500 g,1.99,0,GRAMS,500.0,17,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-05-02 19:00:32,2024-05-02 19:00:54
400206,Podravka Penne tricolori semolínové cestoviny 500 g,podravka penne tricolori semolinove cestoviny 500 g,2.09,0,GRAMS,500.0,10,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-05-02 19:00:32,2024-05-02 19:00:54
400207,Tesco Finest Casarecce sušená semolinová cestovina 500 g,tesco finest casarecce susena semolinova cestovina 500 g,2.72,0,GRAMS,500.0,20,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-05-02 19:00:32,2024-05-02 19:00:54
400208,Tesco Finest Orecchiette sušená semolinová cestovina 500 g,tesco finest orecchiette susena semolinova cestovina 500 g,2.72,0,GRAMS,500.0,12,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-05-02 19:00:32,2024-05-02 19:00:54
400209,Tesco Tagliatelle 500 g,tesco tagliatelle 500 g,1.99,0,GRAMS,500.0,27,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-05-02 19:00:32,2024-05-02 19:00:54
400210,Tesco Niťovky dlhé 4 vaječné 500 g,tesco nitovky dlhe 4 vajecne 500 g,1.89,0,GRAMS,500.0,9,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-05-02 19:00:32,2024-05-02 19:00:54
400211,Tesco Spaghetti nesušené vaječné cestoviny 300 g,tesco spaghetti nesusene vajecne cestoviny 300 g,1.35,0,GRAMS,300.0,13,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-05-02 19:00:32,2024-05-02 19:00:54
400212,Svitko Ryža lúpaná guľatozrnná 1 kg,svitko ryza lupana gulatozrnna 1 kg,2.39,0,GRAMS,1000.0,51,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-05-02 19:00:32,2024-05-02 19:00:54
400213,Bask Ryža lúpaná guľatozrnná 1 kg,bask ryza lupana gulatozrnna 1 kg,2.09,0,GRAMS,1000.0,88,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-05-02 19:00:32,2024-05-02 19:00:54
400214,Giana Ryža guľatozrnná 1 kg,giana ryza gulatozrnna 1 kg,2.09,0,GRAMS,1000.0,58,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-05-02 19:00:32,2024-05-02 19:00:54
400215,Giana Ryža jazmínová 1 kg,giana ryza jazminova 1 kg,3.29,0,GRAMS,1000.0,52,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-05-02 19:00:32,2024-05-02 19:00:54
400216,Giana Ryža dlhozrnná 1 kg,giana ryza dlhozrnna 1 kg,2.09,0,GRAMS,1000.0,21,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-05-02 19:00:32,2024-05-02 19:00:54
400217,Gold Plus Classic ryža 1 kg,gold plus classic ryza 1 kg,2.55,0,GRAMS,1000.0,10,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-05-02 19:00:32,2024-05-02 19:00:54
400218,Hearty Food Co. Ryža guľatozrnná 1 kg,hearty food co. ryza gulatozrnna 1 kg,1.49,0,GRAMS,1000.0,68,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-05-02 19:00:32,2024-05-02 19:00:54
400219,Lagris Ryža arborio strednozrnná lúpaná 500 g,lagris ryza arborio strednozrnna lupana 500 g,2.79,0,GRAMS,500.0,17,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-05-02 19:00:32,2024-05-02 19:00:54
400220,Lagris Ryža basmati 500 g,lagris ryza basmati 500 g,2.35,0,GRAMS,500.0,11,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-05-02 19:00:32,2024-05-02 19:00:54
400221,Lagris Ryža natural dlhozrnná 500 g,lagris ryza natural dlhozrnna 500 g,1.59,0,GRAMS,500.0,36,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-05-02 19:00:32,2024-05-02 19:00:54
400222,Lagris Ryža jazmínová 500 g,lagris ryza jazminova 500 g,2.35,0,GRAMS,500.0,14,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-05-02 19:00:32,2024-05-02 19:00:54
400223,Ribeira Ryža lúpaná guľatozrnná 1 kg,ribeira ryza lupana gulatozrnna 1 kg,2.69,0,GRAMS,1000.0,10,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-05-02 19:00:32,2024-05-02 19:00:54
400224,Ita-San Guľatozrnná lúpaná ryža 500 g,ita-san gulatozrnna lupana ryza 500 g,4.1,0,GRAMS,500.0,15,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-05-02 19:00:32,2024-05-02 19:00:54
400225,SOS Long ryža dlhozrnná lúpaná 1 kg,sos long ryza dlhozrnna lupana 1 kg,2.75,0,GRAMS,1000.0,32,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-05-02 19:00:32,2024-05-02 19:00:54
400226,SOS Classic ryža strednozrnná lúpaná 1 kg,sos classic ryza strednozrnna lupana 1 kg,2.75,0,GRAMS,1000.0,111,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-05-02 19:00:32,2024-05-02 19:00:54
400227,Tesco Dlhozrnná ryža 1 kg,tesco dlhozrnna ryza 1 kg,1.59,0,GRAMS,1000.0,66,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-05-02 19:00:32,2024-05-02 19:00:54
400228,Tesco Predvarená dlhozrnná ryža 1 kg,tesco predvarena dlhozrnna ryza 1 kg,1.59,0,GRAMS,1000.0,38,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-05-02 19:00:32,2024-05-02 19:00:54
400229,Tesco Jazmínová ryža dlhozrnná lúpaná vo varných vreckách (4 x 125 g) 500 g,tesco jazminova ryza dlhozrnna lupana vo varnych vreckach (4 x 125 g) 500 g,1.79,0,GRAMS,500.0,22,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-05-02 19:00:32,2024-05-02 19:00:54
400230,Tesco Ryža dlhozrnná lúpaná. predvarená. vo varných vreckách 4 x 100 g,tesco ryza dlhozrnna lupana. predvarena. vo varnych vreckach 4 x 100 g,0.94,0,GRAMS,100.0,21,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-05-02 19:00:32,2024-05-02 19:00:54
400231,Tesco Guľatozrnná lúpaná ryža 1 kg,tesco gulatozrnna lupana ryza 1 kg,1.59,0,GRAMS,1000.0,65,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-05-02 19:00:32,2024-05-02 19:00:54
400232,Tesco Dlhozrnná ryža Basmati 4 x 125 g (500 g),tesco dlhozrnna ryza basmati 4 x 125 g (500 g),2.09,0,GRAMS,500.0,25,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-05-02 19:00:32,2024-05-02 19:00:54
400233,Tesco Jazmínová ryža dlhozrnná lúpaná 500 g,tesco jazminova ryza dlhozrnna lupana 500 g,1.49,0,GRAMS,500.0,47,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-05-02 19:00:32,2024-05-02 19:00:54
400234,Tesco Ryža strednozrnná lúpaná 500 g,tesco ryza strednozrnna lupana 500 g,2.09,0,GRAMS,500.0,29,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-05-02 19:00:32,2024-05-02 19:00:54
400235,Tesco Dlhozrnná ryža. lúpaná. vo varných vreckách 8 x 125 g,tesco dlhozrnna ryza. lupana. vo varnych vreckach 8 x 125 g,2.09,0,GRAMS,125.0,35,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-05-02 19:00:32,2024-05-02 19:00:54
400236,Tesco Ryža dlhozrnná pololúpaná 500 g,tesco ryza dlhozrnna pololupana 500 g,1.35,0,GRAMS,500.0,34,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-05-02 19:00:32,2024-05-02 19:00:54
400237,Tesco Ryža dlhozrnná lúpaná vo varných vreckách (4 x 100 g) 400 g,tesco ryza dlhozrnna lupana vo varnych vreckach (4 x 100 g) 400 g,0.75,0,GRAMS,400.0,133,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-05-02 19:00:32,2024-05-02 19:00:54
400238,Lagris Ryža parboiled lúpaná vo varných vreckách 400 g,lagris ryza parboiled lupana vo varnych vreckach 400 g,1.69,0,GRAMS,400.0,6,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-05-02 19:00:32,2024-05-02 19:00:54
400239,Lagris Ryža lúpaná vo varných vreckách 400 g,lagris ryza lupana vo varnych vreckach 400 g,1.29,0,GRAMS,400.0,30,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-05-02 19:00:32,2024-05-02 19:00:54
400240,Lagris Ryža parboiled lúpaná vo varných vreckách 800 g,lagris ryza parboiled lupana vo varnych vreckach 800 g,2.99,0,GRAMS,800.0,15,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-05-02 19:00:32,2024-05-02 19:00:54
400241,Lagris Ryža lúpaná vo varných vreckách 800 g,lagris ryza lupana vo varnych vreckach 800 g,2.69,0,GRAMS,800.0,17,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-05-02 19:00:32,2024-05-02 19:00:54
400242,LAGRIS RYZA 1 kg,lagris ryza 1 kg,2.65,0,GRAMS,1000.0,29,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-05-02 19:00:32,2024-05-02 19:00:54
400243,Tesco Ryža Basmati dlhozrnná lúpaná 500 g,tesco ryza basmati dlhozrnna lupana 500 g,2.29,0,GRAMS,500.0,10,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-05-02 19:00:32,2024-05-02 19:00:54
400244,Lagris Cícer 450 g,lagris cicer 450 g,2.43,0,GRAMS,450.0,15,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-05-02 19:00:32,2024-05-02 19:00:54
400245,Lagris Fazuľa biela veľká 450 g,lagris fazula biela velka 450 g,2.61,0,GRAMS,450.0,20,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-05-02 19:00:32,2024-05-02 19:00:54
400246,Svitko Fazuľa farebná škvrnitá 500 g,svitko fazula farebna skvrnita 500 g,1.99,0,GRAMS,500.0,39,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-05-02 19:00:32,2024-05-02 19:00:54
400247,Lagris Hrach žltý lúpaný polený 500 g,lagris hrach zlty lupany poleny 500 g,0.85,0,GRAMS,500.0,20,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-05-02 19:00:32,2024-05-02 19:00:54
400248,Lagris Šošovica 900 g,lagris sosovica 900 g,4.16,0,GRAMS,900.0,16,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-05-02 19:00:32,2024-05-02 19:00:54
400249,Ribeira Pohánka 500 g,ribeira pohanka 500 g,1.83,0,GRAMS,500.0,65,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-05-02 19:00:32,2024-05-02 19:00:54
400250,Lagris Šošovica červená celá 500 g,lagris sosovica cervena cela 500 g,2.72,0,GRAMS,500.0,17,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-05-02 19:00:32,2024-05-02 19:00:54
400251,Svitko Šošovica 250 g,svitko sosovica 250 g,1.04,0,GRAMS,250.0,60,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-05-02 19:00:32,2024-05-02 19:00:54
400252,Lagris Šošovica 500 g,lagris sosovica 500 g,2.43,0,GRAMS,500.0,27,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-05-02 19:00:32,2024-05-02 19:00:54
400253,Svitko Jačmenné krúpy malé 500 g,svitko jacmenne krupy male 500 g,1.39,0,GRAMS,500.0,18,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-05-02 19:00:32,2024-05-02 19:00:54
400254,Svitko Jačmenné krúpy stredné 500 g,svitko jacmenne krupy stredne 500 g,1.39,0,GRAMS,500.0,9,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-05-02 19:00:32,2024-05-02 19:00:54
400255,Tesco Pšeno 500 g,tesco pseno 500 g,1.39,0,GRAMS,500.0,10,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-05-02 19:00:32,2024-05-02 19:00:54
400256,Tesco Šošovica červená polená 500 g,tesco sosovica cervena polena 500 g,1.83,0,GRAMS,500.0,31,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-05-02 19:00:32,2024-05-02 19:00:54
400257,Tesco Chia 250 g,tesco chia 250 g,2.72,0,GRAMS,250.0,27,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-05-02 19:00:32,2024-05-02 19:00:54
400258,Tesco Chia semená 100 g,tesco chia semena 100 g,0.87,0,GRAMS,100.0,15,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-05-02 19:00:32,2024-05-02 19:00:54
400259,Tesco Cícer 500 g,tesco cicer 500 g,1.5,0,GRAMS,500.0,8,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-05-02 19:00:32,2024-05-02 19:00:54
400260,Tesco Fazuľa biela 500 g,tesco fazula biela 500 g,1.32,0,GRAMS,500.0,52,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-05-02 19:00:32,2024-05-02 19:00:54
400261,Tesco Fazuľa Pinto 500 g,tesco fazula pinto 500 g,1.88,0,GRAMS,500.0,18,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-05-02 19:00:32,2024-05-02 19:00:54
400262,Tesco Hrach žltý lúpaný polený 500 g,tesco hrach zlty lupany poleny 500 g,0.65,0,GRAMS,500.0,69,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-05-02 19:00:32,2024-05-02 19:00:54
400263,Tesco Racio Mix 500 g,tesco racio mix 500 g,1.1,0,GRAMS,500.0,30,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-05-02 19:00:32,2024-05-02 19:00:54
400264,Tesco Jačmeň lúpaný 500 g,tesco jacmen lupany 500 g,0.93,0,GRAMS,500.0,18,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-05-02 19:00:32,2024-05-02 19:00:54
400265,Tesco Jačmenné krúpy perličky 500 g,tesco jacmenne krupy perlicky 500 g,0.93,0,GRAMS,500.0,8,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-05-02 19:00:32,2024-05-02 19:00:54
400266,Tesco Kuskus 500 g,tesco kuskus 500 g,1.39,0,GRAMS,500.0,40,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-05-02 19:00:32,2024-05-02 19:00:54
400267,Tesco Pohánka pražená 500 g,tesco pohanka prazena 500 g,2.32,0,GRAMS,500.0,28,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-05-02 19:00:32,2024-05-02 19:00:54
400268,Quinoa biela 250 g,quinoa biela 250 g,1.99,0,GRAMS,250.0,29,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-05-02 19:00:32,2024-05-02 19:00:54
400269,Lagris Tradičná zmes na hŕstkovú polievku 500 g,lagris tradicna zmes na hrstkovu polievku 500 g,1.39,0,GRAMS,500.0,31,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-05-02 19:00:32,2024-05-02 19:00:54
400270,Tesco Fazuľa červená 500 g,tesco fazula cervena 500 g,1.32,0,GRAMS,500.0,45,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-05-02 19:00:32,2024-05-02 19:00:54
400271,Tesco Pšeničný bulgur 500 g,tesco psenicny bulgur 500 g,1.39,0,GRAMS,500.0,32,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-05-02 19:00:32,2024-05-02 19:00:54
400272,Vido Šošovica 400 g,vido sosovica 400 g,2.1,0,GRAMS,400.0,21,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-05-02 19:00:32,2024-05-02 19:00:54
400273,Heinz Rajčinový kečup 342 g,heinz rajcinovy kecup 342 g,2.94,0,GRAMS,342.0,24,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-05-02 19:00:32,2024-05-02 19:00:54
400274,HELLMANN'S Kečup extra ostrý 485g,hellmann's kecup extra ostry 485g,3.15,0,GRAMS,485.0,30,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-05-02 19:00:32,2024-05-02 19:00:54
400275,HELLMANN'S Kečup jemne pálivý 470g,hellmann's kecup jemne palivy 470g,3.15,0,GRAMS,470.0,57,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-05-02 19:00:32,2024-05-02 19:00:54
400276,Hellmann's Kečup jemne štipľavý 825 g,hellmann's kecup jemne stiplavy 825 g,5.54,0,GRAMS,825.0,16,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-05-02 19:00:32,2024-05-02 19:00:54
400277,HELLMANN'S Kečup jemný 485g,hellmann's kecup jemny 485g,3.15,0,GRAMS,485.0,86,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-05-02 19:00:32,2024-05-02 19:00:54
400278,Hellmann's Kečup jemný 840 g,hellmann's kecup jemny 840 g,5.54,0,GRAMS,840.0,59,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-05-02 19:00:32,2024-05-02 19:00:54
400279,Otma Gurmán Extra kečup ostrý 520 g,otma gurman extra kecup ostry 520 g,2.72,0,GRAMS,520.0,9,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-05-02 19:00:32,2024-05-02 19:00:54
400280,Otma Kečup jemný 310 g,otma kecup jemny 310 g,2.1,0,GRAMS,310.0,18,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-05-02 19:00:32,2024-05-02 19:00:54
400281,Otma Otmánek jemný kečup 300 g,otma otmanek jemny kecup 300 g,2.32,0,GRAMS,300.0,16,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-05-02 19:00:32,2024-05-02 19:00:54
400282,Spak Gourmet Kečup jemný 900 g,spak gourmet kecup jemny 900 g,4.16,0,GRAMS,900.0,19,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-05-02 19:00:32,2024-05-02 19:00:54
400283,Spak Gourmet Kečup jemný 500 g,spak gourmet kecup jemny 500 g,3.05,0,GRAMS,500.0,35,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-05-02 19:00:32,2024-05-02 19:00:54
400284,Tomata Original Kečup jemný 900 g,tomata original kecup jemny 900 g,3.27,0,GRAMS,900.0,19,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-05-02 19:00:32,2024-05-02 19:00:54
400285,Giana Paradajkový pretlak 140 g,giana paradajkovy pretlak 140 g,1.28,0,GRAMS,140.0,39,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-05-02 19:00:32,2024-05-02 19:00:54
400286,Giana Paradajkový pretlak 70 g,giana paradajkovy pretlak 70 g,0.7,0,GRAMS,70.0,86,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-05-02 19:00:32,2024-05-02 19:00:54
400287,Tomata Original Paradajkový pretlak sterilizovaný 115 g,tomata original paradajkovy pretlak sterilizovany 115 g,1.21,0,GRAMS,115.0,40,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-05-02 19:00:32,2024-05-02 19:00:54
400288,Tomata Original Paradajkový pretlak sterilizovaný 700 g,tomata original paradajkovy pretlak sterilizovany 700 g,3.76,0,GRAMS,700.0,23,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-05-02 19:00:32,2024-05-02 19:00:54
400289,Hamé Kečup sladký 500 g,hame kecup sladky 500 g,2.94,0,GRAMS,500.0,39,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-05-02 19:00:32,2024-05-02 19:00:54
400290,Hamé Kečup ostrý 500 g,hame kecup ostry 500 g,2.94,0,GRAMS,500.0,19,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-05-02 19:00:32,2024-05-02 19:00:54
400291,Spak Gourmet Kečup ostrý 900 g,spak gourmet kecup ostry 900 g,4.16,0,GRAMS,900.0,14,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-05-02 19:00:32,2024-05-02 19:00:54
400292,Spak Gourmet Kečup ostrý 500 g,spak gourmet kecup ostry 500 g,3.05,0,GRAMS,500.0,9,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-05-02 19:00:32,2024-05-02 19:00:54
400293,Tomata Kečup jemný 500 g,tomata kecup jemny 500 g,2.83,0,GRAMS,500.0,15,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-05-02 19:00:32,2024-05-02 19:00:54
400294,Hamé Kečup sladký 900 g,hame kecup sladky 900 g,4.43,0,GRAMS,900.0,11,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-05-02 19:00:32,2024-05-02 19:00:54
400295,Spak Master Kečup jemný 530 g,spak master kecup jemny 530 g,4.72,0,GRAMS,530.0,10,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-05-02 19:00:32,2024-05-02 19:00:54
400296,Spak Master Kečup jalapeño 530 g,spak master kecup jalapeno 530 g,4.72,0,GRAMS,530.0,10,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-05-02 19:00:32,2024-05-02 19:00:54
400297,Podravka Kečup jemný 500 g,podravka kecup jemny 500 g,2.43,0,GRAMS,500.0,22,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-05-02 19:00:32,2024-05-02 19:00:54
400298,Podravka Kečup pikant 500 g,podravka kecup pikant 500 g,2.43,0,GRAMS,500.0,17,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-05-02 19:00:32,2024-05-02 19:00:54
400299,Otma Kečup jemný 840 g,otma kecup jemny 840 g,4.32,0,GRAMS,840.0,5,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-05-02 19:00:32,2024-05-02 19:00:54
400300,Tomata Original Paradajkový pretlak sterilizovaný 190 g,tomata original paradajkovy pretlak sterilizovany 190 g,1.17,0,GRAMS,190.0,32,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-05-02 19:00:32,2024-05-02 19:00:54
400301,Tomata Original Kečup ostrý 900 g,tomata original kecup ostry 900 g,3.27,0,GRAMS,900.0,11,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-05-02 19:00:32,2024-05-02 19:00:54
400302,Tesco Paradajkový pretlak 700 g,tesco paradajkovy pretlak 700 g,2.1,0,GRAMS,700.0,30,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-05-02 19:00:32,2024-05-02 19:00:54
400303,Tesco Paradajkový pretlak 140 g,tesco paradajkovy pretlak 140 g,0.77,0,GRAMS,140.0,75,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-05-02 19:00:32,2024-05-02 19:00:54
400304,Stockwell & Co. Kečup jemný 1 kg,stockwell & co. kecup jemny 1 kg,1.99,0,GRAMS,1000.0,84,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-05-02 19:00:32,2024-05-02 19:00:54
400305,Stockwell & Co. Kečup jemne pálivý 1 kg,stockwell & co. kecup jemne palivy 1 kg,1.99,0,GRAMS,1000.0,83,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-05-02 19:00:32,2024-05-02 19:00:54
400306,Giana Paradajkový pretlak 400 g,giana paradajkovy pretlak 400 g,2.61,0,GRAMS,400.0,8,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-05-02 19:00:32,2024-05-02 19:00:54
400307,PAT Brand Paradajkové pyré 400 g,pat brand paradajkove pyre 400 g,1.88,0,GRAMS,400.0,20,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-05-02 19:00:32,2024-05-02 19:00:54
400308,PAT ent Paradajkové pyré 140 g,pat ent paradajkove pyre 140 g,1.0,0,GRAMS,140.0,58,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-05-02 19:00:32,2024-05-02 19:00:54
400309,PAT ent Paradajkové pyré 70 g,pat ent paradajkove pyre 70 g,0.53,0,GRAMS,70.0,83,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-05-02 19:00:32,2024-05-02 19:00:54
400310,Cirio Pasírované paradajky 540 g,cirio pasirovane paradajky 540 g,1.88,0,GRAMS,540.0,24,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-05-02 19:00:32,2024-05-02 19:00:54
400311,Cirio Pasírované paradajky 350 g,cirio pasirovane paradajky 350 g,1.88,0,GRAMS,350.0,22,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-05-02 19:00:32,2024-05-02 19:00:54
400312,Giana Pasírované lúpané paradajky 500 g,giana pasirovane lupane paradajky 500 g,1.65,0,GRAMS,500.0,91,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-05-02 19:00:32,2024-05-02 19:00:54
400313,Giana Pasírované lúpané paradajky 680 g,giana pasirovane lupane paradajky 680 g,2.1,0,GRAMS,680.0,12,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-05-02 19:00:32,2024-05-02 19:00:54
400314,Cirio Pasírované paradajky 500 g,cirio pasirovane paradajky 500 g,1.88,0,GRAMS,500.0,25,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-05-02 19:00:32,2024-05-02 19:00:54
400315,Podravka Pasírované paradajky 500 g,podravka pasirovane paradajky 500 g,1.61,0,GRAMS,500.0,51,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-05-02 19:00:32,2024-05-02 19:00:54
400316,Lumarkt Paradajky pasírované 500 g,lumarkt paradajky pasirovane 500 g,1.65,0,GRAMS,500.0,29,TRVANLIVE_POTRAVINY_VAJCIA,33,2,2024-05-02 19:00:32,2024-05-02 19:00:54
